Title,User_id,Score
The Final Detail (Myron Bolitar),A105E427BB6J65,3.0
The Best Laid Plans (Signet Regency Romance),A108XP24UESKSV,3.0
Ulysses.,A10A1S5NAQBT21,5.0
Ulysses.,A107C4RVRF0OP,5.0
Ulysses.,A10RQR8BVO77HS,5.0
Wuthering Heights (The Franklin Library),A1072Q1O6YB3NY,3.0
Wuthering Heights (The Franklin Library),A071300825Y5MYNM1L3LX,3.0
Wuthering Heights (The Franklin Library),A10T0OW97SFBB,4.0
Wuthering Heights (The Franklin Library),A10WE4JQOHF6H2,5.0
Wuthering Heights (The Franklin Library),A10ETB3064YV0F,3.0
Wuthering Heights (The Franklin Library),A01254073JW8SSTKH6AIB,5.0
Wuthering Heights (The Franklin Library),A10QNEZ45E45EH,5.0
Wuthering Heights (The Franklin Library),A00891092QIVH4W1YP46A,2.0
Wuthering Heights (The Franklin Library),A10FDF6GPCDDDH,3.0
Wuthering Heights (The Franklin Library),A103NNVQJUJTPM,5.0
A Stroke Of Luck (Signet Regency Romance),A108XP24UESKSV,4.0
THE UGLY LITTLE BOY,A10EH95EUDO9W3,5.0
"The story of King Arthur and his knights (The Howard Pyle Brandywine edition, 1853-1933)",A10T0OW97SFBB,5.0
"Greenmantle,",A10URBQ3W2KW65,4.0
"Greenmantle,",A10K3DLOEVMKW3,4.0
"Dreaming in the Lotus: Buddhist Dream Narrative, Imagery, and Practice",A10B4UOL0IB274,4.0
AN Encounter With Venus (Signet Regency Romance),A108XP24UESKSV,5.0
The Disappearance of Childhood,A10W40DOIE1EOP,5.0
Thirteen Days,A10ARPP5YIQNKY,5.0
Pretzel,A10EH95EUDO9W3,2.0
Sawney Bean (Playscripts),A10T0OW97SFBB,2.0
"Under the Greenwood Tree: Or , the Mellstock Quire. a Rural Painting of the Dutch School.",A10TKG3JDUBVCR,5.0
The poisonwood Bible : a novel,A103U0Q3IKSXHE,4.0
MIDNIGHT'S CHILDREN,A10BZSGALQPS0V,3.0
MIDNIGHT'S CHILDREN,A10ASLX7DTTB6Z,4.0
Night Falls Fast: Understanding Suicide,A10VOEBL5S337W,4.0
Anglo-Saxon Attitudes,A106016KSI0YQ,3.0
Practice Makes Perfect: Spanish Verb Tenses,A1075MZNVRMSEO,5.0
Spycatcher: The Candid Autobiography of a Senior Intelligence Officer,A10K3DLOEVMKW3,5.0
The Forsythe Saga,A106016KSI0YQ,5.0
LIARS POKER,A10LWBOIZCF2QT,5.0
An inquiry into the nature and causes of the wealth of nations,A10TRXQBELWYMF,5.0
The Sackett Brand,A10Q8NIFOVOHFV,4.0
The Princess Diaries,A107YFBJ119GZR,5.0
The Princess Diaries,A10VOEBL5S337W,3.0
The Dirty Girls Social Club,A10J604M0KKBAS,5.0
The Enchanted April (Virago Modern Classics),A106016KSI0YQ,5.0
White Flags of Surrender,A10VOEBL5S337W,4.0
All He Ever Wanted,A10IKHRUSMKP46,5.0
Muhammad Ali: His Life and Times,A10ATY8QTZ37ND,3.0
A Room of One's Own,A10J8HE0W0OPV9,5.0
Murder On The Mind (Five Star First Edition Mystery),A10O4LYO967IZ,5.0
Goodbye To Berlin,A10K3DLOEVMKW3,4.0
The case of the singing skirt,A10K3DLOEVMKW3,3.0
Aunt Julia And The Scriptwriter,A10R81SKUK3TG6,5.0
The Alchemist: A Fable about Following Your Dream,A10R81SKUK3TG6,5.0
The Alchemist: A Fable about Following Your Dream,A10O98CWTJQTYQ,2.0
Ubik (The Gregg Press science fiction series),A10M94ASQEBL56,5.0
To Kill a Mocking Bird,A105FAAQ06FTWA,5.0
To Kill a Mocking Bird,A10VOEBL5S337W,5.0
To Kill a Mocking Bird,A10ASLX7DTTB6Z,5.0
Twenty Thousand Leagues Under the Sea (Library Edition),A01038432MVI9JXYTTK5T,5.0
To Kill a Mockingbird,A105FAAQ06FTWA,5.0
To Kill a Mockingbird,A10ASLX7DTTB6Z,5.0
To Kill a Mockingbird,A10VOEBL5S337W,5.0
All about marketing in greater Kansas City,A107C4RVRF0OP,5.0
If You Give a Mouse a Cookie (Book and Audio CD) (Paperback),A103W7ZPKGOCC9,5.0
Atlas Shrugged,A107BRWBRASM9L,1.0
No Man is an Island,A10HWJXUG67E7I,5.0
The world of Jeeves,A10URBQ3W2KW65,4.0
"Jahanara: Princess of Princesses, India, 1627 (The Royal Diaries)",A10VOEBL5S337W,5.0
The Call of the Wild (Dover Large Print Classics),A10A1S5NAQBT21,5.0
The Call of the Wild (Dover Large Print Classics),A107I3EOYE62A,4.0
Mere Christianity,A10ASLX7DTTB6Z,5.0
Mere Christianity,A106RLZK9HQIFS,5.0
Speaker for the Dead,A10KKJMBY5L7TK,2.0
Reggie,A103W7ZPKGOCC9,5.0
A Woman Betrayed,A106E1N0ZQ4D9W,3.0
Decoding Ancient History,A101446I5AWY0Z,3.0
"Acceptance World, The",A10K3DLOEVMKW3,5.0
Pride and Prejudice,A104N6N2GO0WRG,5.0
Pride and Prejudice,A10T5WUTEEGLQF,5.0
Pride and Prejudice,A10T0OW97SFBB,4.0
"Little Women or Meg, Jo, Beth and Amy",A1042BIXF6ZMAC,5.0
"Little Women or Meg, Jo, Beth and Amy",A10LIUHN9UTH7O,5.0
"Little Women or Meg, Jo, Beth and Amy",A10TKG3JDUBVCR,5.0
Great expectations,A10R1WAP6HFFEP,4.0
Great expectations,A10R1WAP6HFFEP,4.0
Brave New World,A10T0OW97SFBB,5.0
Men Without Ties,A10EH95EUDO9W3,5.0
Castleview,A10M94ASQEBL56,4.0
The Return of the King,A10872FHIJAKKD,5.0
Dr Jekyll And Mr Hyde,A106RLZK9HQIFS,5.0
The Green Man,A106016KSI0YQ,3.0
For whom the bell tolls (Zephyr books),A10T0OW97SFBB,5.0
Noticia de un Secuestro,A1075MZNVRMSEO,5.0
Appointment with Death,A10K3DLOEVMKW3,2.0
Alice's adventures in Wonderland and Through the looking glass,A10AZVYK32ZJSE,5.0
Alice's adventures in Wonderland and Through the looking glass,A10T0OW97SFBB,5.0
Lexical aids for students of New Testament Greek,A10ER4C5IVTSMA,1.0
Little Men,A10EH95EUDO9W3,3.0
Last Precinct,A105E427BB6J65,3.0
Mary Barton: A Tale of Manchester Life,A10HWJXUG67E7I,5.0
Wuthering Heights,A01254073JW8SSTKH6AIB,5.0
Wuthering Heights,A00891092QIVH4W1YP46A,2.0
Wuthering Heights,A10FDF6GPCDDDH,3.0
Wuthering Heights,A10WE4JQOHF6H2,5.0
Wuthering Heights,A103NNVQJUJTPM,5.0
Wuthering Heights,A1072Q1O6YB3NY,3.0
Wuthering Heights,A10ETB3064YV0F,3.0
Wuthering Heights,A071300825Y5MYNM1L3LX,3.0
Wuthering Heights,A10T0OW97SFBB,4.0
Wuthering Heights,A10QNEZ45E45EH,5.0
The Spy Who Came In From The Cold,A106016KSI0YQ,3.0
The Way of All Flesh,A107C4RVRF0OP,4.0
Vanity Fair (Bantam Classic),A106016KSI0YQ,5.0
The Godfather,A10LWBOIZCF2QT,5.0
The Godfather,A10LWBOIZCF2QT,5.0
Leap of Faith : Memoirs of an Unexpected Life,A10Y3OZWENAQ6W,2.0
Lord of Light (Avon N187),A10KKJMBY5L7TK,5.0
Saint Maybe,A10HUD3X4V3OM4,3.0
Practical Grammar for Classical Hebrew,A10ER4C5IVTSMA,4.0
Just-So Stories,A100YDQ9DIP06P,4.0
Just-So Stories,A10T0OW97SFBB,4.0
"The Chronicles of Narnia: The Lion, The Witch and the Wardrobe (Collector's Edition)",A10T0OW97SFBB,5.0
"The Chronicles of Narnia: The Lion, The Witch and the Wardrobe (Collector's Edition)",A10EH95EUDO9W3,4.0
Pride and Prejudice,A104N6N2GO0WRG,5.0
Pride and Prejudice,A10T5WUTEEGLQF,5.0
Pride and Prejudice,A10T0OW97SFBB,4.0
Adventures of Huckleberry Finn,A10R1WAP6HFFEP,3.0
Revelations : There's a Light After the Lime,A103W7ZPKGOCC9,5.0
Little Men,A10EH95EUDO9W3,3.0
The Turn of the Screw and Other Short Novels,A10DXHFHPYK3BZ,5.0
Strangers in the Night,A106E1N0ZQ4D9W,4.0
I Am,A103W7ZPKGOCC9,5.0
Cuba - La Noche de La Jinetera (Coleccion Cuadernos del bronce) (Spanish Edition),A1075MZNVRMSEO,5.0
Dr. Jekyll and Mr. Hyde,A106RLZK9HQIFS,5.0
Twenty Thousand leagues Under the Sea,A01038432MVI9JXYTTK5T,5.0
Black Beauty (Hallmark Edition),A10A1S5NAQBT21,5.0
Mod: A Very British Phenomenon,A10W40DOIE1EOP,5.0
The High King,A10T0OW97SFBB,5.0
"The devil's dictionary,",A10VOEBL5S337W,5.0
April Morning,A105FAAQ06FTWA,5.0
"In Search of the Indo-Europeans: Language, Archaeology and Myth.",A10O98CWTJQTYQ,4.0
A Death in the Family,A107C4RVRF0OP,4.0
A Town Like Alice,A106016KSI0YQ,4.0
Time and the Riddle,A105FAAQ06FTWA,5.0
Topper,A10Q8NIFOVOHFV,4.0
Two on a Tower,A10O4LYO967IZ,4.0
Goering's List,A105E427BB6J65,4.0
At Lady Molly's,A10K3DLOEVMKW3,5.0
Women,A10W40DOIE1EOP,4.0
Hadrian the Seventh,A106016KSI0YQ,4.0
The Bad Seed,A10VOEBL5S337W,3.0
Casanova's Chinese Restaurant,A10K3DLOEVMKW3,5.0
The Wind In the Willows,A10T0OW97SFBB,4.0
"Camille,",A10T0OW97SFBB,1.0
Man Who Was Thursday a Nightmare,A10T0OW97SFBB,5.0
The Haunting of hill House,A10URBQ3W2KW65,4.0
The Coming of the French Revolution,A10T0OW97SFBB,5.0
"The lore and language of school-children,",A106016KSI0YQ,4.0
Middlemarch: A Novel of Reform (Twayne's Masterwork Studies),A10DXHFHPYK3BZ,5.0
Middlemarch: A Novel of Reform (Twayne's Masterwork Studies),A107BRWBRASM9L,5.0
We Wish to Inform You that Tomorrow We Will Be Killed with our Families,A10HWJXUG67E7I,5.0
Middlemarch A Study of Provincial Life,A107BRWBRASM9L,5.0
Middlemarch A Study of Provincial Life,A10DXHFHPYK3BZ,5.0
"Cry, the beloved country",A10Y3OZWENAQ6W,5.0
Deception Point,A10LWBOIZCF2QT,5.0
A Knight in Shining Armor,A106E1N0ZQ4D9W,5.0
Jefferson National Expansion Memorial collection storage plan,A106016KSI0YQ,4.0
Protector,A10BZSGALQPS0V,4.0
Read And Think Spanish (Book),A10UHOIJ4R52CG,5.0
Tarzan of the Apes,A107I3EOYE62A,4.0
IN THE LAKE OF THE WOODS,A105E427BB6J65,5.0
"The history of Henry Esmond, esq (The complete works of William Makepeace Thackeray)",A10T0OW97SFBB,4.0
One L,A10LWBOIZCF2QT,5.0
Smashed: Story of a Drunken Girlhood,A10ARPP5YIQNKY,3.0
Gulliver's Travels...Illustrated Junior Classics,A10A1S5NAQBT21,3.0
The Stranger,A10T0OW97SFBB,5.0
Ulysses (International Collectors Library),A107C4RVRF0OP,5.0
Ulysses (International Collectors Library),A10RQR8BVO77HS,5.0
Ulysses (International Collectors Library),A10A1S5NAQBT21,5.0
The Great Escape,A10K3DLOEVMKW3,5.0
Charles Bukowski: Sunlight Here I Am: Interviews and Encounters 1963-1993,A10W40DOIE1EOP,5.0
Grave Diggers,A10HIGJ8OCFLIS,3.0
The Sound and the Fury,A107C4RVRF0OP,5.0
Twenty thousand leagues under the sea,A01038432MVI9JXYTTK5T,5.0
"Ulysses,",A10RQR8BVO77HS,5.0
"Ulysses,",A107C4RVRF0OP,5.0
"Ulysses,",A10A1S5NAQBT21,5.0
"Ulysses,",A10RQR8BVO77HS,5.0
"Ulysses,",A107C4RVRF0OP,5.0
"Ulysses,",A10A1S5NAQBT21,5.0
Luann: The Plunge,A10EH95EUDO9W3,4.0
Luann: The Plunge,A10EH95EUDO9W3,4.0
Ecstasy,A10J604M0KKBAS,4.0
The High Window,A10C5CJK1YKGV0,5.0
Sweeter Savage Love,A106E1N0ZQ4D9W,5.0
Killing Time,A10JQQVC4L91RD,1.0
"The history of Henry Esmond, esq (The Complete works of William M. Thackeray)",A10T0OW97SFBB,4.0
A Man to Call My Own,A107YFBJ119GZR,3.0
Cast a yellow shadow,A10K3DLOEVMKW3,5.0
Essentials of New Testament Greek,A10ER4C5IVTSMA,4.0
High Lonesome (Louis L'Amour),A10Q8NIFOVOHFV,5.0
The Forsythe Saga,A106016KSI0YQ,5.0
The Picture of Dorian Gray,A106C5BHWK9SKP,5.0
The Picture of Dorian Gray,A104BTD1MMNQVF,5.0
The Picture of Dorian Gray,A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray,A10A1S5NAQBT21,5.0
The Picture of Dorian Gray,A106QCX4I544YJ,1.0
The Picture of Dorian Gray,A1065304SY1HF8,5.0
The Picture of Dorian Gray,A10O025EN0CBLQ,4.0
The Heir,A106E1N0ZQ4D9W,4.0
Creepers,A10W0GPVSGN8PL,5.0
Cathedral,A105E427BB6J65,4.0
Seashore Life (Golden Field Guide Series),A10AKE9TAADHVV,4.0
Little House on the Prairie,A10EH95EUDO9W3,5.0
The Buffalo Tree,A10VOEBL5S337W,5.0
Woe to Live on,A10HUD3X4V3OM4,4.0
Creepers,A10W0GPVSGN8PL,5.0
The American Murders of Jack the Ripper,A10VOEBL5S337W,2.0
Looking for the Lost: Journeys Through a Vanishing Japan,A10LWBOIZCF2QT,5.0
The Poky Little Puppy (A Little Golden Book),A103W7ZPKGOCC9,5.0
Death and Judgment,A105E427BB6J65,4.0
Flint,A10PEXB6XAQ5XF,4.0
The Pleasure Slave,A107YFBJ119GZR,5.0
Blink: The Power of Thinking Without Thinking,A10O98CWTJQTYQ,5.0
The Haunted Hotel,A10JF6T7DY6Z8Z,5.0
"The history of Pendennis: His fortunes and misfortunes, his friends and his greatest enemy",A106016KSI0YQ,4.0
Emma (The World's Classics),A105W5ZZOON3PD,5.0
The Scarlet Letter,A107I3EOYE62A,4.0
The Scarlet Letter,A100V1W0C8BWOL,4.0
The Custom of the Country,A106016KSI0YQ,5.0
Touching the Void: The True Story of One Man's Miraculous Survival,A10X0JN8KTK89H,3.0
THE HAUNTING OF HILL HOUSE,A10URBQ3W2KW65,4.0
What Mr. Mattero Did,A10VOEBL5S337W,4.0
Moon Tiger,A106016KSI0YQ,4.0
The scarlet letter: a romance,A100V1W0C8BWOL,4.0
The scarlet letter: a romance,A107I3EOYE62A,4.0
Middlemarch a Study of Provincial Life,A107BRWBRASM9L,5.0
Middlemarch a Study of Provincial Life,A10DXHFHPYK3BZ,5.0
Manchild in the Promised Land,A10HWJXUG67E7I,5.0
Persuasion,A10CIUS8SYEB8K,5.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A10JF6T7DY6Z8Z,5.0
Persuasion,A105W5ZZOON3PD,3.0
"I, Robot",A10KKJMBY5L7TK,5.0
Skinny Dip,A10Y3OZWENAQ6W,4.0
Persuasion,A10CIUS8SYEB8K,5.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A105W5ZZOON3PD,3.0
Persuasion,A10JF6T7DY6Z8Z,5.0
The Good Earth,A10T0OW97SFBB,5.0
The Good Earth,A10Y3OZWENAQ6W,5.0
The Good Earth,A10BZSGALQPS0V,5.0
Covering: The Hidden Assault on Our Civil Rights,A10TYGME2FQHO7,5.0
ANIMAL FARM - A Fairy Story (Time Reading Program Special Edition),A10T0OW97SFBB,4.0
A Shilling for Candles,A10K3DLOEVMKW3,3.0
Lord of the Flies,A10URBQ3W2KW65,4.0
Lord of the Flies,A105FAAQ06FTWA,1.0
Lord of the Flies,A10T0OW97SFBB,5.0
"Brown bear, Brown bear, what do you see?",A10AKE9TAADHVV,4.0
A journey round my skull,A10VOEBL5S337W,4.0
Northanger abbey (In her Pride and prejudice and Northanger abbey),A10T0OW97SFBB,4.0
Interview With The Vampire,A106E1N0ZQ4D9W,5.0
Paris 1919: Six Months That Changed the World,A10EW5N83RTO27,3.0
Of Mice and Men,A106HD4S643MHK,5.0
"Palladian,",A106016KSI0YQ,3.0
Mexifornia: A State of Becoming,A10EW5N83RTO27,3.0
Thirty-Nine Steps (Simple English),A10X0JN8KTK89H,3.0
"Incidents in the Life of a Slave Girl, by Harriet A. Jacobs: A True Tale of Slavery, by John S. Jacobs",A10TG7PJTDO4F4,4.0
"Vietnam, a history",A103W7ZPKGOCC9,5.0
Twenty Thousand Leagues Under the Sea,A01038432MVI9JXYTTK5T,5.0
Mila 18,A10PEXB6XAQ5XF,5.0
Sophie's World,A10ASLX7DTTB6Z,5.0
Black like me,A106HD4S643MHK,5.0
Glory Road,A109B7907A98ER,4.0
Desert Ecstasy,A106E1N0ZQ4D9W,3.0
Twenty Thousand Leagues Under the Sea,A01038432MVI9JXYTTK5T,5.0
"Little women: Or, Meg, Jo, Beth, and Amy",A1042BIXF6ZMAC,5.0
"Little women: Or, Meg, Jo, Beth, and Amy",A10LIUHN9UTH7O,5.0
"Little women: Or, Meg, Jo, Beth, and Amy",A10TKG3JDUBVCR,5.0
The Good Old Days: The Holocaust as Seen by Its Perpetrators and Bystanders,A100NGGXRQF0AQ,5.0
Romola,A10JF6T7DY6Z8Z,5.0
Art Fundamentals (Theory and Practice),A10UHOIJ4R52CG,5.0
"The Red-Hot Book of Spanish Slang: 5,000 Expressions to Spice Up Your Spainsh",A1075MZNVRMSEO,5.0
Revenge of the Middle-aged Woman,A10J604M0KKBAS,4.0
"Brave new world,: A novel",A10T0OW97SFBB,5.0
Protector,A10BZSGALQPS0V,4.0
The Handmaid's Tale,A10XQVBKGTA0XZ,4.0
Romola (The Home library),A10JF6T7DY6Z8Z,5.0
Ulysses,A10A1S5NAQBT21,5.0
Ulysses,A10RQR8BVO77HS,5.0
Ulysses,A107C4RVRF0OP,5.0
Romola,A10JF6T7DY6Z8Z,5.0
The journal of Albion Moonlight (A New Directions paperbook),A10HIGJ8OCFLIS,4.0
The Playa's Handbook,A10BI5QB5HJTR4,5.0
From Russia with Love,A10Q8NIFOVOHFV,5.0
From Russia with Love,A106016KSI0YQ,4.0
Casa Susanna,A106016KSI0YQ,5.0
"She,: A history of adventure,",A106016KSI0YQ,4.0
Wild Hearts,A106E1N0ZQ4D9W,4.0
"Linguistics of American Sign Language: An Introduction, 4th Ed.",A10UHOIJ4R52CG,5.0
"Love Hunger Weight-Loss Workbook ~ A 12 week life plan for the body, mind, and soul",A10HWJXUG67E7I,5.0
Of Mice & Men,A106HD4S643MHK,5.0
"I, Claudius (Armed Services edition)",A10BZSGALQPS0V,4.0
"Wicked: The Grimmerie, a Behind-the-Scenes Look at the Hit Broadway Musical",A106016KSI0YQ,4.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10T0OW97SFBB,5.0
Alice's Adventures in Wonderland and Through the Looking Glass,A10AZVYK32ZJSE,5.0
Hissy Fit,A10TG7PJTDO4F4,4.0
The Unicorn,A106016KSI0YQ,3.0
Mere Christianity,A106RLZK9HQIFS,5.0
Mere Christianity,A10ASLX7DTTB6Z,5.0
Persuasion (Penguin Audio Classics),A10JF6T7DY6Z8Z,5.0
Persuasion (Penguin Audio Classics),A10Y5RD8QNMHEZ,4.0
Persuasion (Penguin Audio Classics),A10CIUS8SYEB8K,5.0
Persuasion (Penguin Audio Classics),A105W5ZZOON3PD,3.0
Founding Brothers: The Revolutionary Generation,A10LWBOIZCF2QT,5.0
Wine For Dummies (For Dummies (Lifestyles Paperback)),A10R81SKUK3TG6,5.0
Knots,A10VOEBL5S337W,2.0
Gentlemen Prefer Blondes -and- But Gentlemen Marry Brunettes: The Illuminating Diary of a Professional Lady,A106016KSI0YQ,4.0
Sense & Sensibility Cds (Penguin Classics),A10O4LYO967IZ,3.0
Flaubert and Madame Bovary;: A double portrait,A106016KSI0YQ,4.0
The Mysterious Island (Classics Illustrated),A01038432MVI9JXYTTK5T,5.0
The Woman in Black,A106016KSI0YQ,4.0
"BITTER HARVEST: A WOMAN'S FURY A MOTHERS SACRIFICE : ""A Woman's Fury, a Mother's Sacrifice""",A10VOEBL5S337W,4.0
Just So Stories (Templar Classics),A10T0OW97SFBB,4.0
Just So Stories (Templar Classics),A100YDQ9DIP06P,4.0
Woman in White,A10HWJXUG67E7I,4.0
"SHOOT THE PIANO PLAYER. (Formerly Titled: ""Down There."")",A10W0GPVSGN8PL,5.0
The Picture of Dorian Gray,A106QCX4I544YJ,1.0
The Picture of Dorian Gray,A106C5BHWK9SKP,5.0
The Picture of Dorian Gray,A10O025EN0CBLQ,4.0
The Picture of Dorian Gray,A10OI9O3JS0BVY,5.0
The Picture of Dorian Gray,A10A1S5NAQBT21,5.0
The Picture of Dorian Gray,A104BTD1MMNQVF,5.0
The Picture of Dorian Gray,A1065304SY1HF8,5.0
THE SPITFIRE STORY,A10BJ3PKPC4O24,5.0
Persuasion,A105W5ZZOON3PD,3.0
Persuasion,A10JF6T7DY6Z8Z,5.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A10CIUS8SYEB8K,5.0
East of Eden,A10JQQVC4L91RD,5.0
Adventures of Robinson Crusoe (100 Greatest Books of All Time),A10A1S5NAQBT21,1.0
Great Expectations,A10R1WAP6HFFEP,4.0
Great Expectations,A10R1WAP6HFFEP,4.0
If This Is a Man and The Truce,A100NGGXRQF0AQ,5.0
On the Road,A10W40DOIE1EOP,4.0
On the Road,A10C5CJK1YKGV0,5.0
On the Road,A10C5CJK1YKGV0,5.0
Day of the Dead,A10Y3OZWENAQ6W,3.0
Ulysses,A107C4RVRF0OP,5.0
Ulysses,A10RQR8BVO77HS,5.0
Ulysses,A10A1S5NAQBT21,5.0
Hissy Fit,A10TG7PJTDO4F4,4.0
The Captains: Bk.2,A10PEXB6XAQ5XF,5.0
The Young and the Evil,A10TR7FH7DXFA2,3.0
Bobby Fischer Goes to War : How the Soviets Lost the Most Extraordinary Chess Match of All Time,A10G0UV69NCHXB,4.0
Where angels fear to tread,A10TR7FH7DXFA2,5.0
FEAR AND LOATHING IN LAS VEGAS a Savage Journey to the Heart of the American Dream,A107YFBJ119GZR,5.0
Skinhead,A10W40DOIE1EOP,3.0
The Time Machine: An Invention,A10TR7FH7DXFA2,5.0
To Have And Have Not,A10ETB3064YV0F,4.0
"Dumbing Us Down: The Hidden Curriculum of Compulsory Schooling, 10th Anniversary Edition",A10VOEBL5S337W,5.0
The Exorcist,A10C5CJK1YKGV0,5.0
Windhaven (Bantam Spectra Book),A10BZSGALQPS0V,4.0
The Book of Lost Things: A Novel,A10BZSGALQPS0V,4.0
Five Past Midnight,A105E427BB6J65,5.0
The Hobbit,A10872FHIJAKKD,5.0
The Hobbit,A10EH95EUDO9W3,3.0
The Hobbit,A10X0JN8KTK89H,4.0
Dirty Story,A10K3DLOEVMKW3,4.0
A Christmas Carol [One Voice Recordings Edition],A10T5WUTEEGLQF,5.0
A Christmas Carol [One Voice Recordings Edition],A10A1S5NAQBT21,5.0
Aunt Julia and the Scriptwriter,A10R81SKUK3TG6,5.0
The Adventures of Robinson Crusoe (Great Illustrated Classics),A10A1S5NAQBT21,1.0
A Moveable Feast (Bantam Book),A101DG7P9E26PW,5.0
A Moveable Feast (Bantam Book),A10W0GPVSGN8PL,5.0
"And Never Let Her Go: Thomas Capano, the Deadly Seducer",A10WE4JQOHF6H2,4.0
"And Never Let Her Go: Thomas Capano, the Deadly Seducer",A10VOEBL5S337W,4.0
"In Too Deep (The Men of T-FLAC: The Wrights, Book 4)",A106E1N0ZQ4D9W,5.0
The Little Friend,A106016KSI0YQ,4.0
Of Mice and Men,A106HD4S643MHK,5.0
Dream of Fair to Middling Women,A10RQR8BVO77HS,5.0
A Little Princess,A10VOEBL5S337W,4.0
"Little women;: Or, Meg, Jo, Beth, and Amy",A10TKG3JDUBVCR,5.0
"Little women;: Or, Meg, Jo, Beth, and Amy",A1042BIXF6ZMAC,5.0
"Little women;: Or, Meg, Jo, Beth, and Amy",A10LIUHN9UTH7O,5.0
One Flew Over the Cuckoo's Nest,A10X0JN8KTK89H,5.0
Zen and the Art of Motorcycle Maintenance : An Inquiry into Values,A10W40DOIE1EOP,5.0
Zen and the Art of Motorcycle Maintenance : An Inquiry Into Values,A10W40DOIE1EOP,5.0
"""Final Solution"": Nazi Population Policy and the Murder of the European Jews",A10EW5N83RTO27,3.0
Leo Mazzone's Tales from the Braves Mound,A10ATY8QTZ37ND,4.0
The Hard-boiled Wonderland and the End of the World,A10BZSGALQPS0V,4.0
The Hard-boiled Wonderland and the End of the World,A10TR7FH7DXFA2,2.0
The Berenstain Bears and Too Much Junk Food,A10IKHRUSMKP46,4.0
Mother Night,A10K3DLOEVMKW3,5.0
Mother Night,A10M94ASQEBL56,5.0
Agnes Grey,A10TKG3JDUBVCR,5.0
Agnes Grey,A10O4LYO967IZ,3.0
Longitudes and Attitudes: Exploring the World After September 11,A10LWBOIZCF2QT,5.0
Chitty Chitty Bang Bang,A10URBQ3W2KW65,4.0
Persuasion,A10JF6T7DY6Z8Z,5.0
Persuasion,A10CIUS8SYEB8K,5.0
Persuasion,A10Y5RD8QNMHEZ,4.0
Persuasion,A105W5ZZOON3PD,3.0
The Fountainhead,A107C4RVRF0OP,4.0
Catch 22,A10XZH78SDOI5M,5.0
Agatha Christie: an Autobiography,A10F2RGD2D36ZI,4.0
The Middle Years,A10RQR8BVO77HS,4.0
Touching My Father's Soul: A Sherpa's Journey to the Top of Everest,A103U0Q3IKSXHE,3.0
Zen And The Art of Motorcycle Maintenance,A10W40DOIE1EOP,5.0
The island of Dr. Moreau (Ballantine books),A10T0OW97SFBB,5.0
Cat's cradle (A Dell book),A101DG7P9E26PW,4.0
Cat's cradle (A Dell book),A10W0GPVSGN8PL,5.0
The count of Monte Cristo (The novels of Alexandre Dumas),A10HWJXUG67E7I,5.0
Visions of Sugar Plums,A10Y3OZWENAQ6W,2.0
Mother night (Bard books),A10K3DLOEVMKW3,5.0
Mother night (Bard books),A10M94ASQEBL56,5.0
The Collector,A10J604M0KKBAS,5.0
An inquiry into the nature and causes of the wealth of nations (The Harvard Classics),A10TRXQBELWYMF,5.0
Sex and racism in America (An Evergreen black cat book),A103W7ZPKGOCC9,5.0
"The Wisdom of Crowds: Why the Many Are Smarter Than the Few and How Collective Wisdom Shapes Business, Economies, Societies and Nations",A10O98CWTJQTYQ,4.0
The professor's house (The novels and stories of Willa Cather),A106016KSI0YQ,5.0
The Importance of Being Earnest and Related Writings (Routledge English Texts),A10A1S5NAQBT21,5.0
"The Wisdom of Crowds: Why the Many Are Smarter Than the Few and How Collective Wisdom Shapes Business, Economies, Societies and Nations",A10O98CWTJQTYQ,4.0
"Artist's Photo Reference: Reflections, Textures & Backgrounds",A10UHOIJ4R52CG,5.0
Middlesex [Unabridged Audiobook],A10EW5N83RTO27,3.0
Middlesex [Unabridged Audiobook],A108AVF62U97NY,3.0
Middlesex [Unabridged Audiobook],A107BRWBRASM9L,4.0
Middlesex [Unabridged Audiobook],A101DG7P9E26PW,4.0
Middlesex [Unabridged Audiobook],A10W0GPVSGN8PL,5.0
"I, Elizabeth: A Novel",A10JF6T7DY6Z8Z,5.0
Paint Along with Jerry Yarnell Volume Six - Learning Composition,A10UHOIJ4R52CG,3.0
East of Eden,A10JQQVC4L91RD,5.0
Paint Along with Jerry Yarnell Volume Seven - Painting Perspective,A10UHOIJ4R52CG,4.0
A People's Tragedy: A History of the Russian Revolution,A10HWJXUG67E7I,5.0
THE PRIVATE MEMOIRS AND CONFESSIONS OF A JUSTIFIED SINNER,A106016KSI0YQ,5.0
CAPONE,A10K3DLOEVMKW3,5.0
Confessions Of an Art Addict,A10R81SKUK3TG6,2.0
In dubious battle,A107BRWBRASM9L,1.0
The Four Loves,A10T0OW97SFBB,5.0
Little Men,A10EH95EUDO9W3,3.0
The House on the Strand.,A106016KSI0YQ,4.0
Forever,A10LWBOIZCF2QT,5.0
Lucky Jim (A Novel),A106016KSI0YQ,4.0
